"Response ID","Date submitted","Last page","Start language","Date started","Date last action","IP address","Referrer URL","What is your age?","What is the highest level of school you have completed or the highest degree you have received? [Less than high school degree]","What is the highest level of school you have completed or the highest degree you have received? [High school degree or equivalent]","What is the highest level of school you have completed or the highest degree you have received? [Some college but not degree]","What is the highest level of school you have completed or the highest degree you have received? [Bachelor degree]","What is the highest level of school you have completed or the highest degree you have received? [Graduate degree]","Which of the following best describes your current occupation? [Business and financial operations occupation]","Which of the following best describes your current occupation? [Computer and mathematical occupation]","Which of the following best describes your current occupation? [Architecture and engineering occupation]","Which of the following best describes your current occupation? [Life, physical science]","Which of the following best describes your current occupation? [Community and social service occupation]","Which of the following best describes your current occupation? [Legal occupation]","Which of the following best describes your current occupation? [Education, training occupation]","Which of the following best describes your current occupation? [Arts, design, entertainment occupation]","Which of the following best describes your current occupation? [Health care occupation]","Which of the following best describes your current occupation? [Office and administrative occupation]","Which of the following best describes your current occupation? [Other]","Have you ever read a patent document?","Have you ever written a patent document or part of it?","Do you use or have you used patent documents at your work on a daily basis? If yes, how and when?","How do you rank next statements? [It is important to improve the readability of patent documents:]","How do you rank next statements? [It is difficult to read patent documents:]","How do you rank next statements? [I do not find information I need easily from patent documents as they are now:]","Please explain what aspects of the way patent documents are presented are you happy with.","Please explain how this format could be improved.","Please order the ways of representing the patent document according to your preference order. [Ranking 1]","Please order the ways of representing the patent document according to your preference order. [Ranking 2]","Please order the ways of representing the patent document according to your preference order. [Ranking 3]","Please order the ways of representing the patent document according to your preference order. [Ranking 4]","Please order the ways of representing the patent document according to your preference order. [Ranking 5]","Please order the ways of representing the patent document according to your preference order. [Ranking 6]","Please order the ways of representing the patent document according to your preference order. [Ranking 7]","Please order the ways of representing the patent document according to your preference order. [Ranking 8]","In my opinion, there is an even better way of representing the patent document.","If yes, please describe it as free text:","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I can see myself using my preferred option when reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I plan to use my preferred option (given it was made available)]","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports my work]","Please, tell how you agree or disagree with the left column statements: [In my opinion, I do not find information I need easily from patent documents even if using the most preferred option]","Please order the ways of representing the patent document according to your preference order. [Ranking 1]","Please order the ways of representing the patent document according to your preference order. [Ranking 2]","Please order the ways of representing the patent document according to your preference order. [Ranking 3]","In my opinion, there is an even better way of representing the patent document.","If yes, please describe it as free text:","Please tell how you agree or disagree with the left column statements: [I think my preferred option supports reading patent documents]","Please tell how you agree or disagree with the left column statements: [I can see myself using my preferred option when reading patent documents]","Please tell how you agree or disagree with the left column statements: [I plan to use my preferred option (given it was made available)]","Please tell how you agree or disagree with the left column statements: [I think my preferred option supports my work]","Please tell how you agree or disagree with the left column statements: [In my opinion, I do not find information I need easily from patent documents even if using the most preferred option]","Please order the ways of representing the patent document according to your preference order. [Ranking 1]","Please order the ways of representing the patent document according to your preference order. [Ranking 2]","In my opinion, there is an even better way of representing the patent document.","If yes, please describe it as free text:","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I can see myself using my preferred option when reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I plan to use my preferred option (given it was made available)]","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports my work]","Please, tell how you agree or disagree with the left column statements: [In my opinion, I do not find information I need easily from patent documents even if using the most preferred option]","Please order the ways of representing the patent document according to your preference order. [Ranking 1]","Please order the ways of representing the patent document according to your preference order. [Ranking 2]","In my opinion, there is an even better way of representing the patent document.","If yes, please describe it as free text:","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I can see myself using my preferred option when reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I plan to use my preferred option (given it was made available)]","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports my work]","Please, tell how you agree or disagree with the left column statements: [In my opinion, I do not find information I need easily from patent documents even if using the most preferred option]","Please order the ways of representing the patent document according to your preference order. [Ranking 1]","Please order the ways of representing the patent document according to your preference order. [Ranking 2]","In my opinion, there is an even better way of representing the patent document.","If yes, please describe it as free text:","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I can see myself using my preferred option when reading patent documents]","Please, tell how you agree or disagree with the left column statements: [I plan to use my preferred option (given it was made available)]","Please, tell how you agree or disagree with the left column statements: [I think my preferred option supports my work]","Please, tell how you agree or disagree with the left column statements: [In my opinion, I do not find information I need easily from patent documents even if using the most preferred option]","Total time","Group time: Demografic questions","Question time: D1","Question time: D2","Question time: D3","Question time: D4","Question time: D5","Group time: Introductory questions","Question time: I2","Question time: I1","Question time: I3","Question time: I4","Group time: Test 1: Understanding a patent claim","Question time: Test1x1","Question time: Test1x2","Question time: Test1x3","Question time: Test1x4","Group time: Test 2:  Understanding a patent claim because it has jargon words with special meaning via text augm","Question time: Test2x1","Question time: Test2x2","Question time: Test2x3","Question time: Test2x4","Group time: Test 3: Understanding and summarising a patent claim","Question time: Test3x1","Question time: Test3x2","Question time: Test3x3","Question time: Test3x4","Group time: Test 4: Understanding claim dependency structure","Question time: Test4x1","Question time: Test4x2","Question time: Test4x3","Question time: Test4x4","Group time: Test 5: Patent classification codes interpretation.","Question time: Test5x1","Question time: Test5x2","Question time: Test5x3","Question time: Test5x4"
"62","2015-01-21 17:06:33","7","en","2015-01-21 16:52:16","2015-01-21 17:06:33","213.96.26.164","http://research.nualart.cat/survey/index.php/152341","51-60","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","Yes","Yes","NO","strongly agree","somewhat agree","somewhat agree","There is not a real format that supports reading/ writing patents","A standard is needed","Solution 1e: Indentation with numbered bars","Solution 1d: Indentation with bars","Solution 1b: Segmentation to three parts","Solution 1a:  Separation of phrases","Solution 1c: Indentation only","Solution 1f: Indentation with graphical bars","Solution 1g: Indentation with colourful graphical bars","Solution 0: Raw text","No","","somewhat agree","strongly agree","somewhat agree","somewhat agree","neutral","Solution 2b: Highlighting","Solution 2a: Font color","Solution 0: Raw patent claim text","Yes","Ah hypetext  connected to the highlighted words ","strongly agree","somewhat agree","somewhat agree","somewhat agree","somewhat agree","Solution 1: Relevant picture","Solution 0: Raw patent claim text","No","","somewhat agree","somewhat agree","somewhat agree","somewhat agree","neutral","Solution 0: Claims numeration","Solution 1: Interactive visualization","N/A","","somewhat agree","somewhat agree","somewhat agree","somewhat agree","neutral","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","No","","strongly agree","somewhat agree","somewhat agree","somewhat agree","neutral","857.88","32.97","","","","","","106.68","","","","","531.33","","","","","84.78","","","","","34.61","","","","","35.32","","","","","32.19","","","",""
"64","","","en","2015-01-21 18:47:53","2015-01-21 18:47:53","2.138.11.62","http://research.nualart.cat/survey/index.php/152341","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65","2015-01-21 19:07:52","7","en","2015-01-21 18:58:59","2015-01-21 19:07:52","80.25.28.210","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","No","No","","Yes","No","No","strongly agree","somewhat agree","somewhat agree","","","Solution 1b: Segmentation to three parts","Solution 1g: Indentation with colourful graphical bars","Solution 1f: Indentation with graphical bars","Solution 1e: Indentation with numbered bars","Solution 1a:  Separation of phrases","Solution 1c: Indentation only","Solution 1d: Indentation with bars","Solution 0: Raw text","N/A","","somewhat agree","somewhat agree","neutral","neutral","somewhat disagree","Solution 2b: Highlighting","Solution 2a: Font color","Solution 0: Raw patent claim text","N/A","","somewhat agree","somewhat agree","neutral","neutral","somewhat disagree","Solution 1: Relevant picture","Solution 0: Raw patent claim text","N/A","","strongly agree","somewhat agree","somewhat agree","neutral","somewhat disagree","Solution 1: Interactive visualization","Solution 0: Claims numeration","N/A","","strongly agree","somewhat agree","neutral","neutral","somewhat disagree","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","N/A","","strongly agree","somewhat agree","neutral","neutral","somewhat disagree","532.9","44.53","","","","","","41.41","","","","","233.22","","","","","83.12","","","","","48.62","","","","","34.72","","","","","47.28","","","",""
"66","","2","en","2015-01-21 22:13:50","2015-01-21 22:29:17","41.78.17.251","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","","No","No","I never used.","neutral","neutral","neutral","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","800.93","144.44","","","","","","656.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67","2015-01-21 22:41:46","7","en","2015-01-21 22:22:04","2015-01-21 22:41:46","94.136.19.6","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","Yes","No","Around 2005, only for consulting some specs.","somewhat agree","somewhat agree","somewhat agree","Their structure.","To shorten them and focusing in main aspects.","Solution 1d: Indentation with bars","Solution 1f: Indentation with graphical bars","Solution 1g: Indentation with colourful graphical bars","Solution 1e: Indentation with numbered bars","Solution 1c: Indentation only","Solution 1b: Segmentation to three parts","Solution 1a:  Separation of phrases","Solution 0: Raw text","Yes","It´s more clear at first sight and easiest to understand.","strongly agree","strongly agree","strongly agree","neutral","neutral","Solution 2a: Font color","Solution 2b: Highlighting","Solution 0: Raw patent claim text","Yes","It allows to understand priorities.","strongly agree","somewhat agree","neutral","neutral","strongly disagree","Solution 1: Relevant picture","Solution 0: Raw patent claim text","Yes","It helps to concrete the words and to associate concepts to images.","strongly agree","somewhat agree","neutral","neutral","strongly disagree","Solution 0: Claims numeration","Solution 1: Interactive visualization","Yes","It gives structure.","strongly agree","somewhat agree","neutral","neutral","somewhat disagree","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","Yes","The relationship is more clear and understandable.","strongly agree","somewhat agree","neutral","neutral","somewhat disagree","1182.62","45.34","","","","","","176.91","","","","","545.77","","","","","161.24","","","","","102.06","","","","","69.39","","","","","81.91","","","",""
"68","","2","en","2015-01-22 09:39:39","2015-01-22 09:52:43","12.13.14.15","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","","No","No","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","785.62","760.63","","","","","","24.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69","2015-01-23 00:36:52","7","en","2015-01-23 00:29:06","2015-01-23 00:36:52","129.79.37.27","http://research.nualart.cat/survey/index.php/152341","21-30","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","","Yes","No","","neutral","somewhat agree","neutral","","","","","","","","","","","N/A","","strongly agree","strongly agree","somewhat agree","","somewhat disagree","","","","N/A","","neutral","neutral","neutral","","neutral","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","466.23","38.43","","","","","","28.77","","","","","253.65","","","","","66.75","","","","","32.64","","","","","39.84","","","","","6.15","","","",""
"70","","2","en","2015-01-25 06:29:20","2015-01-25 06:33:26","193.83.229.102","http://research.nualart.cat/survey/index.php/152341","61 or older","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","I'm retired, but I was a teacher for chemistry  in a junior college ","No","No","no","strongly agree","strongly agree","neutral","I don't know any","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","245.03","120.83","","","","","","124.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71","2015-01-26 21:20:17","7","en","2015-01-26 20:59:01","2015-01-26 21:20:17","83.37.65.47","http://research.nualart.cat/survey/index.php/152341","61 or older","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","N/A","No","","","","","","","Solution 1g: Indentation with colourful graphical bars","Solution 1f: Indentation with graphical bars","Solution 1e: Indentation with numbered bars","Solution 1d: Indentation with bars","Solution 1a:  Separation of phrases","Solution 1c: Indentation only","Solution 1b: Segmentation to three parts","Solution 0: Raw text","N/A","","strongly agree","strongly agree","neutral","neutral","strongly disagree","Solution 2b: Highlighting","Solution 0: Raw patent claim text","Solution 2a: Font color","No","","somewhat agree","somewhat agree","somewhat agree","neutral","strongly disagree","Solution 1: Relevant picture","Solution 0: Raw patent claim text","N/A","","strongly agree","strongly agree","somewhat agree","neutral","strongly disagree","Solution 0: Claims numeration","Solution 1: Interactive visualization","N/A","","strongly agree","strongly agree","somewhat agree","somewhat agree","strongly disagree","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","N/A","","strongly agree","strongly agree","somewhat agree","somewhat agree","strongly disagree","1275.64","87.07","","","","","","46.53","","","","","576.76","","","","","225.55","","","","","126.19","","","","","99.5","","","","","114.04","","","",""
"72","2015-01-27 09:02:28","7","en","2015-01-27 08:28:30","2015-01-27 09:02:28","203.143.175.67","http://research.nualart.cat/survey/index.php/152341","51-60","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","","Yes","No","Source of data. Analysis. ","somewhat agree","strongly agree","somewhat agree","Somewhat consistent due to the legal process encouraging the adoption of certain conventional wordings etc.  The layout of patents is also reasonably predictable.  For example the claims section follows a number of conventions. ","I believe that the most significant changes could come though changes to the legal process, likely a slow process. 
If you want to truly understand the legal impact of the patent you will likely have to read the original text.  So the real fix is to make the patents more readable as published.  
In the interim recognising ""legalistic linguistic constructs"" and converting them to a ""plain english"" version could be helpful.  Also expanding synonyms etc could make the patents easier to find.  Annotating patent text with links to definitions etc could also be useful.  ","","","","","","","","","Yes","For the claims a collapsing tree structure structure would allow an overview, with drill down if needed.
The front page information is also very important - Inventors, Assignees Classifications different strategies are need here that are not covered in this survey. ","somewhat agree","somewhat agree","somewhat agree","somewhat agree","neutral","","","","No","","neutral","neutral","neutral","neutral","neutral","","","No","","neutral","neutral","neutral","neutral","neutral","","","No","","neutral","neutral","neutral","neutral","neutral","","","Yes","Links or hovers to the definitions ","neutral","neutral","neutral","neutral","neutral","2036.98","37.69","","","","","","1079.81","","","","","522.98","","","","","159.73","","","","","65.91","","","","","69.93","","","","","100.93","","","",""
"73","2015-01-28 12:37:04","7","en","2015-01-28 12:09:34","2015-01-28 12:37:04","203.143.170.19","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","Yes","Yes","I used to write patent disclosures and make patent searches for that purpose. Last activity in that domain was in 2005.","somewhat agree","somewhat agree","somewhat disagree","The claims list is usually the key reference for discriminating novelty. Coupled to the diagrams it usually gives a strong indication of the value of a patent.","As a reader, claims could be made clearer with concrete examples. As an author, it is obvious that I want to constrain my patent as little as possible. In that regard, it is difficult to suggest improvements, either in form or content (e.g. typical legal language is not suitable for an engineer, but may protect claims better).","","","","","","","","","Yes","I am not sure, but perhaps the Indentation only type of model, but with key words highlighted, e.g. the words which are referred to such as ""a cutting face"" etc. i.e. the ones which are assigned thick graphical bars.
Highlighting can be with bold font, different font size, and with increased spacing above them.","somewhat agree","somewhat agree","neutral","neutral","somewhat agree","","","","No","","somewhat agree","somewhat agree","somewhat agree","somewhat agree","neutral","","","Yes","Good for reading other patents, but as an author, I would be wary that the images may reduce the breadth of my claim!","strongly agree","strongly agree","somewhat agree","somewhat disagree","neutral","","","No","","strongly agree","strongly agree","strongly agree","somewhat agree","somewhat agree","","","Yes","The important part for me is to be able to click the classifications so I can find more related patents, or even better, get them to be used as filters in a new patent search.","somewhat agree","somewhat agree","somewhat agree","somewhat agree","neutral","1652.58","49.31","","","","","","332.3","","","","","578.6","","","","","201.01","","","","","149.58","","","","","168.48","","","","","173.3","","","",""
"74","2015-01-30 03:41:59","7","en","2015-01-30 03:14:14","2015-01-30 03:41:59","77.228.119.45","http://research.nualart.cat/survey/index.php/152341","41-50","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","","No","No","No","strongly agree","","","","","Solution 1g: Indentation with colourful graphical bars","Solution 1e: Indentation with numbered bars","Solution 1f: Indentation with graphical bars","Solution 1d: Indentation with bars","Solution 1c: Indentation only","Solution 1a:  Separation of phrases","Solution 1b: Segmentation to three parts","Solution 0: Raw text","Yes","Colourful bars + indentation","strongly agree","strongly agree","neutral","neutral","strongly disagree","Solution 2a: Font color","Solution 2b: Highlighting","Solution 0: Raw patent claim text","No","","strongly agree","strongly agree","neutral","neutral","strongly disagree","Solution 1: Relevant picture","Solution 0: Raw patent claim text","N/A","","strongly agree","strongly agree","neutral","","strongly disagree","Solution 0: Claims numeration","Solution 1: Interactive visualization","N/A","","strongly agree","strongly agree","neutral","","strongly disagree","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","N/A","","strongly agree","strongly agree","neutral","","strongly disagree","1666.08","41.54","","","","","","59.7","","","","","941.7","","","","","178.13","","","","","129.37","","","","","166.73","","","","","148.91","","","",""
"75","2015-01-30 19:40:17","7","en","2015-01-30 19:33:05","2015-01-30 19:40:17","94.229.198.151","http://research.nualart.cat/survey/index.php/152341","41-50","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Cultural & Information occupation","Yes","No","NO","strongly agree","strongly agree","somewhat agree","","","Solution 1e: Indentation with numbered bars","Solution 1c: Indentation only","Solution 1d: Indentation with bars","Solution 1g: Indentation with colourful graphical bars","Solution 1f: Indentation with graphical bars","Solution 1b: Segmentation to three parts","Solution 1a:  Separation of phrases","Solution 0: Raw text","N/A","","somewhat agree","somewhat agree","","","","Solution 2a: Font color","Solution 2b: Highlighting","Solution 0: Raw patent claim text","N/A","","somewhat agree","somewhat agree","","","","Solution 1: Relevant picture","Solution 0: Raw patent claim text","N/A","","somewhat agree","somewhat agree","","","","Solution 1: Interactive visualization","Solution 0: Claims numeration","N/A","","somewhat agree","somewhat agree","","","","Solution 0: classification codes of the patent as a list of alphanumeric symbols","Solution 1: classification codes of the patent aa a coluored table with codes definitions","N/A","","somewhat agree","somewhat agree","","","","432","72.56","","","","","","42.67","","","","","194.3","","","","","40.81","","","","","32.96","","","","","17.37","","","","","31.33","","","",""
"76","","2","en","2015-01-31 00:54:14","2015-01-31 00:56:27","84.88.86.40","http://research.nualart.cat/survey/index.php/152341","31-40","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","","No","No","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","133.02","80.94","","","","","","52.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80","2015-02-04 12:35:01","7","en","2015-02-04 12:21:07","2015-02-04 12:35:01","58.169.48.178","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","Yes","Yes","Yes, for freedom to operate surveys and finding out about commercial state-of-the-art","strongly agree","strongly agree","strongly agree","Their heading structure is good and consistent across documents","My most common issues include inventing synonymous terms for searching and then defining if terms are used as synonyms in different applications ","Solution 1d: Indentation with bars","Solution 1c: Indentation only","Solution 1f: Indentation with graphical bars","Solution 1a:  Separation of phrases","Solution 1e: Indentation with numbered bars","Solution 1b: Segmentation to three parts","Solution 1g: Indentation with colourful graphical bars","Solution 0: Raw text","No","","strongly agree","somewhat agree","somewhat agree","somewhat agree","somewhat agree","Solution 2b: Highlighting","Solution 2a: Font color","Solution 0: Raw patent claim text","No","","strongly agree","strongly agree","strongly agree","strongly agree","somewhat agree","Solution 1: Relevant picture","Solution 0: Raw patent claim text","Yes","The concepts as using pictures as a way to summarise content is good but the attached pictures need to match with the document content better.","somewhat agree","somewhat agree","somewhat agree","somewhat agree","strongly agree","Solution 1: Interactive visualization","Solution 0: Claims numeration","No","","somewhat agree","somewhat agree","somewhat agree","somewhat agree","strongly agree","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","No","","somewhat agree","somewhat agree","somewhat agree","somewhat agree","strongly agree","835.13","50.66","","","","","","225.51","","","","","168.55","","","","","100.53","","","","","163.22","","","","","58.64","","","","","68.02","","","",""
"81","","1","en","2015-02-04 21:19:30","2015-02-04 21:22:43","14.202.199.107","http://research.nualart.cat/survey/index.php/152341","21-30","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","","No","No","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","192.13","192.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82","","1","en","2015-02-04 22:18:03","2015-02-04 22:18:27","62.218.164.126","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","","Yes","No","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","23.11","23.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83","2015-02-05 08:23:00","7","en","2015-02-05 07:55:25","2015-02-05 08:23:00","150.203.48.191","http://research.nualart.cat/survey/index.php/152341","21-30","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","","Yes","No","No","strongly agree","somewhat agree","somewhat agree","","As a scientist I want to know how things work. I find that the legalese language in a patent obscures the mechanism of how the invention works.","Solution 1a:  Separation of phrases","Solution 1c: Indentation only","Solution 1d: Indentation with bars","Solution 1f: Indentation with graphical bars","Solution 1g: Indentation with colourful graphical bars","Solution 1e: Indentation with numbered bars","Solution 1b: Segmentation to three parts","Solution 0: Raw text","Yes","Separation of phrases, colour-code them instead of indenting them. But only slightly. So dark colours for text (dark green, dark blue, dark red) or perhaps light, faint, highlighting behind the text.

But of course that could get annoying if your algorithm doesn't know which part of the sentence each phase is properly, in which case it (and all the indenting options) will just be unnecessary distraction.","strongly agree","strongly agree","strongly agree","strongly agree","strongly agree","Solution 2a: Font color","Solution 2b: Highlighting","Solution 0: Raw patent claim text","Yes","Use darker font colours so as to be less distracting while reading it.","strongly agree","strongly agree","strongly agree","neutral","strongly agree","Solution 0: Raw patent claim text","Solution 1: Relevant picture","Yes","I feel like the pictures are just the first google image search for each item, and not necessarily relevant.

Of course I would appreciate explanatory diagrams from whoever wrote the patent, to help understand the text. But perhaps the auto-magical addition of images would have to be better before it would be useful.","somewhat agree","somewhat agree","somewhat agree","somewhat disagree","strongly agree","Solution 1: Interactive visualization","Solution 0: Claims numeration","N/A","","somewhat agree","somewhat agree","somewhat agree","neutral","somewhat agree","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","Yes","The colours are a bit too overwhelming. More pastel.","strongly agree","strongly agree","strongly agree","neutral","somewhat agree","1655.09","26.31","","","","","","96.43","","","","","849.07","","","","","157.18","","","","","318.81","","","","","138.22","","","","","69.07","","","",""
"84","","2","en","2015-02-05 09:06:18","2015-02-05 09:07:57","124.171.84.183","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","","N/A","N/A","No","somewhat agree","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","99.66","17.95","","","","","","81.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85","","2","en","2015-02-05 09:57:51","2015-02-05 09:58:21","203.143.165.190","http://research.nualart.cat/survey/index.php/152341","","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","","N/A","N/A","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","30.35","25.47","","","","","","4.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86","","2","en","2015-02-05 12:35:22","2015-02-05 12:37:07","49.180.130.164","http://research.nualart.cat/survey/index.php/152341","21-30","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","","Yes","No","No. ","strongly agree","strongly agree","strongly agree","Diagrams are useful when used well","A more consistent format could be employes","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","105.05","32.81","","","","","","72.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87","","1","en","2015-02-05 12:45:27","2015-02-05 12:45:53","121.223.81.177","http://research.nualart.cat/survey/index.php/152341","41-50","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","","No","No","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","25.13","25.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88","2015-02-05 20:44:40","7","en","2015-02-05 20:29:39","2015-02-05 20:44:40","49.181.36.236","http://research.nualart.cat/survey/index.php/152341","31-40","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","","Yes","No","no","neutral","neutral","neutral","","","Solution 1b: Segmentation to three parts","Solution 1c: Indentation only","Solution 1a:  Separation of phrases","Solution 1d: Indentation with bars","Solution 1e: Indentation with numbered bars","Solution 1f: Indentation with graphical bars","Solution 1g: Indentation with colourful graphical bars","Solution 0: Raw text","No","","strongly agree","strongly agree","somewhat agree","neutral","somewhat disagree","Solution 2a: Font color","Solution 2b: Highlighting","Solution 0: Raw patent claim text","N/A","","somewhat agree","somewhat agree","somewhat agree","neutral","somewhat disagree","Solution 1: Relevant picture","Solution 0: Raw patent claim text","No","","somewhat agree","somewhat agree","somewhat agree","neutral","somewhat disagree","Solution 1: Interactive visualization","Solution 0: Claims numeration","No","","somewhat agree","somewhat agree","somewhat agree","neutral","somewhat disagree","Solution 1: classification codes of the patent aa a coluored table with codes definitions","Solution 0: classification codes of the patent as a list of alphanumeric symbols","No","","somewhat agree","somewhat agree","somewhat agree","neutral","somewhat disagree","902.07","111.44","","","","","","56.29","","","","","284.26","","","","","118.95","","","","","76.84","","","","","110.51","","","","","143.78","","","",""
"89","","2","en","2015-02-06 05:36:57","2015-02-06 05:38:10","66.87.78.126","http://research.nualart.cat/survey/index.php/152341","41-50","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","","No","No","","","","","","","","","","","","","","","N/A","","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","","","N/A","","","","","","","71.97","44.67","","","","","","27.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
